9.766948,77.096777,11:1:16.0
9.766948,77.096777,11:1:16.0
9.766948,77.096777,11:1:20.0
9.766948,77.096777,11:1:20.0
9.766948,77.096777,11:1:20.0
9.766948,77.096777,11:1:20.0
9.766948,77.096777,11:1:20.0
9.766948,77.096777,11:1:31.0
9.766948,77.096777,11:1:31.0
9.766948,77.096777,11:1:35.0
9.766948,77.096777,11:1:35.0
9.766948,77.096777,11:1:35.0
9.766948,77.096777,11:1:35.0
9.766948,77.096777,11:1:35.0
9.766948,77.096777,11:1:35.0
9.766948,77.096777,11:1:48.0
9.766948,77.096777,11:1:48.0
9.766948,77.096777,11:1:52.0
9.766948,77.096777,11:1:52.0
9.766948,77.096777,11:1:56.0
9.766948,77.096777,11:1:56.0
9.766948,77.096777,11:1:56.0
9.766948,77.096777,11:1:56.0
9.766948,77.096777,11:1:56.0
9.766948,77.096777,11:2:7.0
9.766948,77.096777,11:2:7.0
9.766948,77.096777,11:2:11.0
9.766948,77.096777,11:2:11.0
9.766948,77.096777,11:2:15.0
9.766948,77.096777,11:2:15.0
9.766948,77.096777,11:2:15.0
9.766948,77.096777,11:2:15.0
9.766948,77.096777,11:2:24.0
9.766948,77.096777,11:2:24.0
9.766948,77.096777,11:2:28.0
9.766948,77.096777,11:2:28.0
9.766948,77.096777,11:2:32.0
9.766948,77.096777,11:2:32.0
9.766948,77.096777,11:2:32.0
9.766948,77.096777,11:2:32.0
9.766948,77.096777,11:2:41.0
9.766948,77.096777,11:2:41.0
9.766948,77.096777,11:2:45.0
9.766948,77.096777,11:2:45.0
9.766948,77.096777,11:2:49.0
9.766948,77.096777,11:2:49.0
9.766948,77.096777,11:2:49.0
9.766948,77.096777,11:2:49.0
9.766948,77.096777,11:2:49.0
9.766948,77.096777,11:3:0.0
9.766948,77.096777,11:3:0.0
9.766948,77.096777,11:3:4.0
9.766948,77.096777,11:3:4.0
9.766948,77.096777,11:3:4.0
9.766948,77.096777,11:3:4.0
9.766948,77.096777,11:3:4.0
9.766948,77.096777,11:3:4.0
9.766948,77.096777,11:3:17.0
9.766948,77.096777,11:3:17.0
9.766948,77.096777,11:3:21.0
9.766948,77.096777,11:3:21.0
9.766948,77.096777,11:3:25.0
9.766948,77.096777,11:3:25.0
9.766948,77.096777,11:3:25.0
9.766948,77.096777,11:3:25.0
9.766948,77.096777,11:3:25.0
9.766948,77.096777,11:3:36.0
9.766948,77.096777,11:3:36.0
9.766948,77.096777,11:3:40.0
9.766948,77.096777,11:3:40.0
9.766948,77.096777,11:3:40.0
9.766948,77.096777,11:3:40.0
9.766948,77.096777,11:3:40.0
9.766948,77.096777,11:3:40.0
9.766948,77.096777,11:3:53.0
9.766948,77.096777,11:3:53.0
9.766948,77.096777,11:3:57.0
9.766948,77.096777,11:3:57.0
9.766948,77.096777,11:4:1.0
9.766948,77.096777,11:4:1.0
9.766948,77.096777,11:4:1.0
9.766948,77.096777,11:4:1.0
9.766948,77.096777,11:4:1.0
9.766948,77.096777,11:4:12.0
9.766948,77.096777,11:4:12.0
9.766948,77.096777,11:4:16.0
9.766948,77.096777,11:4:16.0
9.766948,77.096777,11:4:16.0
9.766948,77.096777,11:4:16.0
9.766948,77.096777,11:4:16.0
9.766948,77.096777,11:4:16.0
